21			Almanah Anticipația 2014	https://images.gr-assets.com/books/1384888748m/18859446.jpg	https://images.gr-assets.com/books/1384888748s/18859446.jpg			2013	1	
22			The Wasp Factory / The Bridge / Espedair Street	https://images.gr-assets.com/books/1467646225m/30841810.jpg	https://images.gr-assets.com/books/1467646225s/30841810.jpg		727	2000	1	<b>The Wasp Factory</b><br />Frank is just sixteen, and has killed three people to date, one of them his younger brother. He believes it was just a stage he was going through, one he's over now.<br />Do you care to enter his grotesque private world?<br /><br /><b>The Bridge</b><br />After a horrific accident a man lies comatose. At least on the outside he's comatose, but internally he has entered the world of The Bridge - a place where time and space are fluid and dream and fantasy, past and present are all fused.<br /><br /><b>Espedair Street</b><br />Daniel Weir is an ageing rock star. His friends have all died or deserted him, and he's alone. He takes the opportunity to reflect on his life, the mistakes of the past and an uncertain future.<br />Wry comical and sad, the rock business has never looked more shallow.
23	2258050138	9782258050136	Paniques	https://images.gr-assets.com/books/1479215359m/290592.jpg	https://images.gr-assets.com/books/1479215359s/290592.jpg		1307	1998	1	Contents: <br />La nuit de l'égorgeur / William P. McGivern <br />Le guetteur / Charles MacLean <br />Le seigneur des guêpes / Iain Banks <br />Le voyageur sans visage / John Katzenbach <br />Temps morts / John R. Maxim
24	1852860049	9781852860042	Tales From the Forbidden Planet	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png		256	1987	1	Contains "Tithing Night" by Louise Cooper, "The Interferences" by Josephine Saxton"By Crystal Light Beneath One Star" by Tanith Lee, "Descendant" by Iain Banks, "Mushroom Roulette" by Jody Scott, "A Birthday" by Lisa Tuttle, "The Snow Apples" by Gwyneth Jones, "The Murderer's Song" by Michael Moorcock, "A Case of Painter's Ear" by John Brunner, "Ni Venos, Doktoro Zamenof, Ni Venos" by Harry Harrison, "The Earth is Flat and We're All Like to Drown" by Garry Kilworth, "Another World" by Ramsey Campbell, "Equivalent for Giles" by Keith Roberts and "Tourney" by Brian W. Aldiss.
25	3200304499		Iain Banks Collection: Walking on Glass/The Steep Approach to Garbadale/The Wasp Factory	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png				1	<b>Title In This Collection:-</b><br /><br />Walking on Glass<br /><br />Steep Approach to Garbadale<br /><br />The Wasp Factory<br /><br /><b>Steep Approach to Garbadale</b><br /><br />Dark family secrets and a passionate love affair, full of his trademark warmth, humanity and ingenuity, this is Iain Banks' best novel since THE CROW ROAD <br /><br /><b>The Wasp Factory</b><br /><br />A Gothic horror story of quite exceptional quality...macabre, bizarre ...quite impossible to put down'<br /><br /><b>Walking on Glass</b><br /><br />The author's powerful imagination is displayed here every bit as vividly as in his debut'
26			La fabbrica delle vespe	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png				1	
27	1858496446	9781858496443	The Wasp Factory	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png				1	
28	0754023060	9780754023067	The Business (Paragon Softcover Large Print Books)	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png				1	
29			American Gods (American Gods, #1)	https://images.gr-assets.com/books/1462924585m/30165203.jpg	https://images.gr-assets.com/books/1462924585s/30165203.jpg		635	2011	29	<i>A storm is coming...</i><br /><br />Locked behind bars for three years, Shadow did his time, quietly waiting for the magic day when he could return to Eagle Point, Indiana. A man no longer scared of what tomorrow might bring, all he wanted was to be with Laura, the wife he deeply loved, and start a new life.<br /><br />But just days before his release, Laura and Shadow’s best friend are killed in an accident. With his life in pieces and nothing to keep him tethered, Shadow accepts a job from a beguiling stranger he meets on the way home, an enigmatic man who calls himself Mr. Wednesday. A trickster and rogue, Wednesday seems to know more about Shadow than Shadow does himself.<br /><br />Life as Wednesday’s bodyguard, driver, and errand boy is far more interesting and dangerous than Shadow ever imagined—it is a job that takes him on a dark and strange road trip and introduces him to a host of eccentric characters whose fates are mysteriously intertwined with his own. Along the way Shadow will learn that the past never dies; that everyone, including his beloved Laura, harbors secrets; and that dreams, totems, legends, and myths are more real than we know. Ultimately, he will discover that beneath the placid surface of everyday life a storm is brewing—an epic war for the very soul of America—and that he is standing squarely in its path.
30	0061139378	9780061139376	Coraline	https://images.gr-assets.com/books/1443798739m/17061.jpg	https://images.gr-assets.com/books/1443798739s/17061.jpg		162	2006	29	Coraline's often wondered what's behind the locked door in the drawing room. It reveals only a brick wall when she finally opens it, but when she tries again later, a passageway mysteriously appears. Coraline is surprised to find a flat decorated exactly like her own, but strangely different. And when she finds her "other" parents in this alternate world, they are much more interesting despite their creepy black button eyes. When they make it clear, however, that they want to make her theirs forever, Coraline begins a nightmarish game to rescue her real parents and three children imprisoned in a mirror. With only a bored-through stone and an aloof cat to help, Coraline confronts this harrowing task of escaping these monstrous creatures.<br /><br />Gaiman has delivered a wonderfully chilling novel, subtle yet intense on many levels. The line between pleasant and horrible is often blurred until what's what becomes suddenly clear, and like Coraline, we resist leaving this strange world until we're hooked. Unnerving drawings also cast a dark shadow over the book's eerie atmosphere, which is only heightened by simple, hair-raising text. <i>Coraline</i> is otherworldly storytelling at its best.
